Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Latitude,Longitude
1698868,"June 6, 2020",California,Sacramento,Gardendale Rd and 29th St,1,4,38.490477,-121.4740144
1698276,"June 6, 2020",Ohio,Ironton,1305 S 3rd St,0,4,38.5254984,-82.6774738
1697541,"June 5, 2020",Colorado,Denver,4900 block of Wheeling St,0,4,39.7862894,-104.8358902
1697453,"June 4, 2020",Alabama,Valhermoso Springs,522 Talucah Rd,7,0,34.5236956,-86.6767094
1695998,"June 2, 2020",Texas,Dallas,7460 S Westmoreland Rd,1,3,32.6546136,-96.8839847
1695586,"June 2, 2020",Wisconsin,Racine,Kewaunee St and Michigan Blvd,0,5,42.7393779,-87.78277829999999
1695645,"June 2, 2020",Illinois,Chicago,8404 S Colfax Ave,0,4,41.7424597,-87.5615045
1694735,"June 1, 2020",Missouri,Saint Louis,1915 Olive St,0,4,38.6319558,-90.2077078
1693340,"May 31, 2020",Mississippi,Gulfport,S Carolina Ave and Polk St,1,5,30.4088925,-89.0856936
1693580,"May 31, 2020",Pennsylvania,Philadelphia,700 block of E Clearfield St,0,4,39.99525,-75.1176634
1692513,"May 30, 2020",New Jersey,Paterson,E 23rd St and 10th Ave,0,4,40.9240787,-74.1499314
1692912,"May 30, 2020",District of Columbia,Washington,300 block of 37th St SE,0,4,38.8856008,-76.9527386
1693064,"May 30, 2020",Texas,Houston,9635 Scott St,1,4,29.6518054,-95.3680705
1693246,"May 30, 2020",Florida,Altha,21281 Apachee Rd,2,4,30.5074863,-85.3506393
1692496,"May 30, 2020",North Carolina,Gastonia,3000 block of Earl Ln,1,5,35.2296619,-81.2073692
1692102,"May 29, 2020",Virginia,Portsmouth,500 block of Edwards St,0,5,36.8226309,-76.2990834
1691221,"May 28, 2020",Kentucky,Louisville,601 W Jefferson St,0,7,38.2545899,-85.76061659999999
1690922,"May 28, 2020",Tennessee,Memphis,TN 385 and Kirby Pkwy,0,4,35.0377,-89.79367900000001
1691440,"May 28, 2020",Pennsylvania,Philadelphia,300 block of N 55th St,1,3,39.9659438,-75.2299999
1690369,"May 27, 2020",Massachusetts,Boston,5 Ames St,1,4,42.2904264,-71.0867009
1690524,"May 27, 2020",Ohio,Cleveland,12800 Euclid Ave,1,3,41.5187841,-81.59365629999999
1690439,"May 27, 2020",California,San Jose,1100 block of William Ct,0,5,37.340406,-121.8634383
1689419,"May 27, 2020",Pennsylvania,Philadelphia,1800 block of Hart Ln,0,4,39.9919217,-75.121658
1688610,"May 26, 2020",Mississippi,Vicksburg,4045 Clay St,0,4,32.3441432,-90.8372693
1689252,"May 26, 2020",Pennsylvania,Philadelphia,2700 block of N Darian St,0,4,39.99279910000001,-75.1456117
1688917,"May 26, 2020",Illinois,Chicago,W Washington Blvd and N Hamlin Blvd,2,2,41.88190950000001,-87.72081190000002
1689555,"May 26, 2020",California,Los Angeles,119th St and Berendo Ave,0,5,33.9250545,-118.2945929
1688753,"May 26, 2020",South Carolina,Bowman,Dibble St and Rail St,3,5,33.3478698,-80.6853345
1687999,"May 25, 2020",Louisiana,Lake Charles,6780 US-90,0,6,30.233425,-93.105018
1687219,"May 24, 2020",Missouri,Saint Louis,Union Boulevard and Cote Brilliante Ave,0,4,38.6681719,-90.2660197
1687414,"May 24, 2020",Alabama,Danville,70 Flint Creek Pvt Dr,3,1,34.5037719,-87.0670217
1687037,"May 24, 2020",South Carolina,Myrtle Beach,12th Ave N and Ocean Blvd,0,4,33.69469120000001,-78.8769899
1686222,"May 23, 2020",Texas,Houston,2900 Travis St,0,4,29.7437558,-95.3771472
1686615,"May 23, 2020",Illinois,Rock Island,800 14 1/2 St,1,4,41.5032477,-90.5784503
1687027,"May 23, 2020",South Carolina,Jonesville,100 block of Dover Rd,2,5,34.8210742,-81.6329696
1687108,"May 23, 2020",North Carolina,Charlotte,4900 Block of Albemarle Rd,0,6,35.19983879999999,-80.76459
1687097,"May 23, 2020",Michigan,Flint,4100 block of Minerva St,1,3,43.063441,-83.7430102
1686414,"May 23, 2020",Florida,Fort Lauderdale (Lauderhill),7776 NW 44th St,0,5,26.1781929,-80.253374
1686747,"May 23, 2020",Florida,Daytona Beach,13 S Atlantic Ave,0,6,29.2267464,-81.0066667
1686685,"May 23, 2020",Illinois,Chicago,3911 W Grenshaw St,1,3,41.8668539,-87.7232902
1687381,"May 23, 2020",Mississippi,Jackson,2300 block of Oakhurst Dr,1,4,32.2764707,-90.2188106
1686015,"May 22, 2020",Ohio,Cleveland,11921 Miles Ave,1,3,41.445501,-81.59915939999999
1683810,"May 20, 2020",Texas,Houston,6918 Landor St,2,3,29.8300348,-95.30463499999999
1683653,"May 19, 2020",Illinois,Decatur,300 block of West Leafland Ave,0,5,39.8535474,-88.9591579
1682322,"May 18, 2020",California,Bakersfield,901 W Columbus St,0,5,35.3977705,-119.0107807
1681602,"May 17, 2020",South Carolina,Charleston,23 Cannon St,0,4,32.7912072,-79.9421567
1681887,"May 17, 2020",Maryland,District Heights,6800 block of Atwood St,1,3,38.8617397,-76.890767
1682233,"May 17, 2020",South Carolina,Saint Matthews,100 block of Bugleflower Ln,4,1,33.6303059,-80.7821932
1681588,"May 16, 2020",Louisiana,Bogalusa,Martin Luther King Dr and E 4th St,0,13,30.7751835,-89.85329700000001
1686369,"May 15, 2020",Florida,Gainesville,2305 SE Hawthorne Rd,0,5,29.6449315,-82.2941807
1850080,"May 15, 2020",Pennsylvania,Philadelphia,4300 block of Germantown Ave,0,4,40.0192317,-75.155986
1680027,"May 14, 2020",New Mexico,Albuquerque,820 Louisiana SE,0,5,35.0642204,-106.5676145
1679086,"May 13, 2020",Illinois,Rockford,2914 W State St,1,4,42.2765315,-89.131779
1678589,"May 13, 2020",Kentucky,Garrison,6151 Kinney Rd,1,4,38.5981188,-83.185884
1679356,"May 13, 2020",Tennessee,Memphis,3500 block of Commerce Cir,0,4,35.051495,-89.9210501
1677566,"May 11, 2020",Alabama,Montgomery,Rosa Parks Ave and Courtland Dr,0,4,32.349302,-86.316546
1676515,"May 10, 2020",Louisiana,Baton Rouge,2944 Plank Rd,0,5,30.47487559999999,-91.1615277
1676579,"May 10, 2020",Texas,Fort Worth,4750 Wilbarger St,0,5,32.697047,-97.253608
1676746,"May 10, 2020",Texas,Katy,18000 block of Bonners Park Cir,0,6,29.8566457,-95.6966773
1676121,"May 9, 2020",Missouri,Saint Louis,3500 block of Arkansas Ave,0,4,38.5935093,-90.2418098
1674802,"May 7, 2020",Maryland,Baltimore,5100 block of Stafford Rd,0,4,39.2803483,-76.7004536
1673989,"May 6, 2020",Texas,Houston,14200 block of Bridgeport Rd,3,1,29.6009161,-95.4194406
1673633,"May 6, 2020",Georgia,Albany,1900 block of Meadow Dr,1,3,31.6043567,-84.10802939999999
1674299,"May 6, 2020",Tennessee,Memphis,Barron Ave and Dogwood Dr,2,2,35.0966127,-89.9296823
1671289,"May 3, 2020",Ohio,Columbus,300 block of S Ashburton Rd,0,4,39.9656636,-82.9122706
1671624,"May 3, 2020",Florida,Jacksonville,2100 block of Brooklyn Rd,1,3,30.3746866,-81.6960532
1671078,"May 3, 2020",Illinois,Chicago,3700 W 13th St,0,5,41.8644245,-87.7177918
1670970,"May 2, 2020",Pennsylvania,Philadelphia,200 block of S Cecil St,0,4,39.9583292,-75.2368248
1668470,"April 29, 2020",Indiana,Indianapolis,451 E Stop 11 Rd,0,4,39.6509235,-86.1534157
1666945,"April 27, 2020",Wisconsin,Milwaukee,2800 block of N 12th St,5,0,43.0695321,-87.9265461
1666461,"April 26, 2020",New York,Troy,Jefferson St and 3rd St,0,4,42.7216,-73.69248
1666600,"April 26, 2020",North Carolina,Salisbury,900 block of E Lafayette St,1,4,35.6644915,-80.4539712
1666327,"April 25, 2020",Florida,Orlando,Elese St and Deerock Dr,1,4,28.5265572,-81.44661909999999
1665834,"April 25, 2020",Tennessee,Memphis,500 block of Josephine St,0,7,35.1184074,-89.9692397
1664933,"April 24, 2020",Texas,Houston,4714 Ward St,3,1,29.688019,-95.35026889999999
1665735,"April 24, 2020",Indiana,Fort Wayne,3233 Diplomat Dr,0,4,41.0501551,-85.0950845
1661537,"April 18, 2020",Maryland,Hyattsville,7500 block of Courtney Pl,2,2,38.898815,-76.87577519999999
1660797,"April 17, 2020",North Carolina,Greensboro,4400 block of Beckford Dr,1,3,36.0449703,-79.86899310000001
1661218,"April 17, 2020",Massachusetts,Springfield,College St,1,4,42.1159002,-72.55835909999999
1659862,"April 16, 2020",Pennsylvania,Philadelphia,Bustleton Ave and St Vincent St,0,4,40.045362,-75.0607096
1659966,"April 15, 2020",Mississippi,Jackson,1200 block of Wood Village Dr,1,3,32.2943432,-90.2427781
1656873,"April 11, 2020",California,Bakersfield,Pioneer Rd and Sterling Rd,0,6,35.36804,-118.9321712
1656265,"April 10, 2020",Michigan,Muskegon,800 block of Oak St,0,4,43.2377828,-86.224077
1655674,"April 8, 2020",Michigan,Detroit,1200 block of Payton St,0,4,42.4273519,-82.9571642
1654971,"April 8, 2020",South Carolina,Greenwood,1522 Parkway,1,3,34.16941,-82.160327
1656373,"April 8, 2020",Alaska,Anchorage,10600 block of Elmore Rd,0,4,61.12465590000001,-149.8042215
1654341,"April 7, 2020",Illinois,Chicago,86th Street and Damen Avenue,1,3,41.73763659999999,-87.67283139999999
1652642,"April 5, 2020",New York,Brooklyn,181 Rockaway Pky,0,4,40.662426,-73.921058
1652734,"April 5, 2020",California,Los Angeles,89th St and Hobart Ave,1,3,33.956343,-118.3079038
1653012,"April 5, 2020",South Carolina,Lancaster,Mahaffey Line Dr,1,4,34.7058708,-80.8020877
1652601,"April 4, 2020",Texas,Vidor,100 block of Hebert St,0,4,30.1223195,-94.0165274
1652073,"April 4, 2020",Texas,Lubbock,2107 49th St,2,2,33.5494417,-101.8627926
1652328,"April 4, 2020",Florida,Hialeah,W 69th St and 24th Ave,1,4,25.8851597,-80.3317155
1651742,"April 3, 2020",Kentucky,Louisville,1000 block of Cecil Ave,0,4,38.2454069,-85.82130470000001
1649473,"March 31, 2020",Georgia,Macon,571 Moreland Ave,3,1,32.795766,-83.6457533
1648832,"March 30, 2020",Pennsylvania,Philadelphia,2000 block of W Harold St,0,5,39.9945602,-75.1678141
1648205,"March 29, 2020",Georgia,Atlanta,Ponce de Leon Ave and Parkway Dr,0,4,33.7731553,-84.3728041
1647661,"March 28, 2020",Maryland,Baltimore,1100 block of Washington Blvd,1,3,39.28293,-76.6327763
1644111,"March 23, 2020",Texas,San Antonio,6700 block of Hickory Springs Dr,0,4,29.5566325,-98.6201421
1643775,"March 22, 2020",South Carolina,Hanahan,Edinburgh Drive,0,4,32.9071776,-80.0024996
1643157,"March 20, 2020",Virginia,Norfolk,800 block of Lincoln St,0,4,36.8549623,-76.2806568
1642826,"March 20, 2020",Missouri,Saint Louis,1923 Prairie Ave,0,4,38.673738,-90.210824
1641923,"March 18, 2020",Florida,Jacksonville,11501 Harts Rd,1,4,30.4415358,-81.65653809999999
1641216,"March 17, 2020",Maryland,Baltimore,300 block of McMechen St,0,7,39.3076149,-76.62735099999999
1640295,"March 15, 2020",North Carolina,Moncure,842 Moncure Flatwood Rd,7,0,35.5878396,-79.0153917
1640317,"March 15, 2020",Missouri,Springfield,3264 E Battlefield Rd,5,2,37.1577961,-93.22890509999999
1640007,"March 14, 2020",Michigan,Saginaw,4100 block of Gallagher St,2,2,43.401979,-83.90920729999999
1639542,"March 14, 2020",New Mexico,Albuquerque,620 block of Arno SE,1,3,35.0776819,-106.6441763
1639413,"March 13, 2020",Illinois,Rockford,4104 Auburn St,0,4,42.2882399,-89.1229771
1640278,"March 13, 2020",Louisiana,New Orleans (Algiers),Wagner St and Hero Blvd,0,5,29.9329005,-90.04054
1637520,"March 10, 2020",Pennsylvania,Chester,200 block of Broomall Street,2,2,39.8389906,-75.37430429999999
1635796,"March 8, 2020",Maryland,Rosedale,6247 Kenwood Ave,1,5,39.3411307,-76.5063107
1636471,"March 8, 2020",Illinois,South Holland,I 94 and E 162nd St,0,4,41.5998609,-87.57943999999999
1636564,"March 8, 2020",California,Ceres,3600 block of Spruce Ave,1,3,37.5854456,-120.9538622
1635750,"March 7, 2020",Ohio,Cleveland,3804 E 93rd St,1,18,41.4551859,-81.6217465
1635570,"March 7, 2020",New Mexico,Albuquerque,1700 block of Rayo del Sol SW,0,4,35.0519129,-106.7142384
1635411,"March 7, 2020",Illinois,Chicago,900 block of E 79th St,0,7,41.75129829999999,-87.60275410000001
1635118,"March 6, 2020",District of Columbia,Washington,6219 Dix St NE,0,6,38.8941299,-76.9114262
1634128,"March 4, 2020",California,Tulare,111 W Tulare Ave,1,5,36.2073835,-119.3495716
1631040,"February 29, 2020",Missouri,Kansas City,510 Westport Rd,1,4,39.052619,-94.59226079999999
1631831,"February 29, 2020",Colorado,Brighton,Starr Ln and County Rd 2,0,5,40.0004368,-104.7844184
1629488,"February 26, 2020",Wisconsin,Milwaukee,3939 W Highland Blvd,6,0,43.0440562,-87.9624248
1629042,"February 25, 2020",Illinois,Chicago,1238 E 79th St,1,4,41.751587,-87.59409749999999
1627335,"February 23, 2020",North Carolina,Clarkton,71 Tina Ln,3,1,34.498959,-78.68110999999999
1627713,"February 23, 2020",Texas,Houston,8712 Airline Dr,0,7,29.8862397,-95.39101029999999
1625553,"February 20, 2020",Idaho,Caldwell,4321 S 10th Ave,2,3,43.6312017,-116.6925887
1625787,"February 20, 2020",North Carolina,Greensboro,Martin Luther King Jr Ave and Randolph Dr,0,4,36.0561859,-79.7844968
1623696,"February 17, 2020",Mississippi,Port Gibson,8027 Hwy 61,2,2,31.8874934,-91.0026843
1622406,"February 16, 2020",Connecticut,Hartford,451 Franklin Ave,1,5,41.7368925,-72.6755519
1622962,"February 16, 2020",Florida,Pensacola,517 W Gadsden St,1,4,30.41896819999999,-87.2243719
1622340,"February 15, 2020",Louisiana,New Orleans,Dryades St and 2nd St,0,4,29.9348463,-90.08539359999999
1622233,"February 15, 2020",Tennessee,Memphis,2800 block of Riverport Rd,0,7,35.0732366,-90.08802460000001
1621821,"February 14, 2020",Illinois,Chicago,6500 block of S King Dr,0,6,41.7763515,-87.61588030000001
1619064,"February 10, 2020",Delaware,Dover,200 block of W Reed St,1,4,39.1593826,-75.5276365
1616964,"February 8, 2020",Texas,Houston,1000 block of Calvin St,1,3,29.8648152,-95.42670729999999
1615155,"February 5, 2020",Indiana,Indianapolis,4100 block of Shady Oak Dr,4,0,39.8329739,-85.987687
1613020,"February 3, 2020",Maine,Machias,323 Kennebec Rd,3,1,44.65249679999999,-67.4432976
1612716,"February 3, 2020",California,Lebec,8968 Grapevine Rd,1,5,34.9405616,-118.9282772
1612597,"February 1, 2020",Mississippi,Philadelphia,257 W Beacon St,0,4,32.7729945,-89.1170674
1611563,"January 31, 2020",California,Delano,Hiett Ave and County Line Rd,1,4,35.790406,-119.267666
1610782,"January 31, 2020",Louisiana,Shreveport,2000 Grimmett Dr,0,4,32.5428864,-93.7691839
1611037,"January 31, 2020",Florida,Boynton Beach,200 block of NE 1st Ct,1,3,26.5282277,-80.0618702
1610240,"January 30, 2020",California,Merced,100 block of W 18th St,0,4,37.3002201,-120.4767884
1606554,"January 27, 2020",Connecticut,Bridgeport,172 Golden Hill St,0,4,41.1805129,-73.19091929999999
1605948,"January 26, 2020",Missouri,Cape Girardeau,631 S Sprigg St,0,5,37.2942859,-89.528844
1605798,"January 26, 2020",New York,Newburgh,1571 NY-300,3,1,41.539304,-74.0635999
1605770,"January 26, 2020",North Carolina,Salisbury,1935 Jake Alexander Blvd,0,6,35.6915509,-80.51519239999999
1605752,"January 26, 2020",South Carolina,Hartsville,115 W Camden Ave,3,3,34.3694997,-80.0714995
1606476,"January 24, 2020",North Carolina,Vanceboro,107 Kinshaw Ct,5,0,35.2336064,-77.11051460000002
1603241,"January 22, 2020",Washington,Seattle,1530 3rd Ave,1,7,47.6106804,-122.3382694
1600787,"January 19, 2020",Missouri,Kansas City,4802 Noland Rd,2,15,39.0341203,-94.4158336
1600221,"January 19, 2020",Tennessee,Memphis,6761 Winchester Rd,1,4,35.04921059999999,-89.8376799
1600522,"January 19, 2020",Texas,San Antonio,1011 Avenue B,2,5,29.4354755,-98.4812991
1600350,"January 18, 2020",Texas,South Houston,700 block of Virginia St,2,2,29.6637444,-95.2400967
1599331,"January 17, 2020",Utah,Grantsville,93 Eastmoor Dr,4,1,40.597972,-112.430846
1598447,"January 16, 2020",Illinois,Chicago,234 N Pulaski Rd,0,5,41.8845149,-87.72601569999999
1594173,"January 11, 2020",Colorado,Aurora,17158 E Adriatic Place,0,5,39.6764576,-104.7874922
1592655,"January 8, 2020",Mississippi,Bay Saint Louis,10 Bay Park Way,2,2,30.3120772,-89.36829379999999
1588919,"January 5, 2020",Georgia,Atlanta,1008 Brady Ave NW,0,4,33.7825577,-84.4143941
1588308,"January 4, 2020",Florida,Ocala,800 block of NW 6th Ter,1,3,29.1943497,-82.14388129999999
1586839,"January 2, 2020",New York,Brooklyn,6120 3rd Ave,0,4,40.6412181,-74.0218683
1585746,"January 1, 2020",Ohio,Cleveland,1437 St Clair Ave NE,0,4,41.5065385,-81.6858092
1585394,"January 1, 2020",West Virginia,Huntington,1113 4th Ave,0,7,38.421298,-82.43986
1585894,"January 1, 2020",Missouri,Saint Louis,3000 block of S Jefferson Ave,3,2,38.5998506,-90.223744
1582816,"December 29, 2019",Illinois,Danville,1803 block of Westview Ave,0,5,40.15557889999999,-87.6146038
1582197,"December 29, 2019",New York,Buffalo,50 block of Henrietta Ave,1,3,42.9564408,-78.8999137
1583444,"December 29, 2019",California,Ceres,800 block of Allacante Dr,0,5,37.5907821,-120.9831565
1581590,"December 27, 2019",California,Modesto,1900 block of Vernon Ave,1,3,37.6144162,-121.0273511
1581476,"December 27, 2019",Georgia,Kennesaw,1575 Ridenour Pkwy NW,0,4,33.9911126,-84.5887252
1581103,"December 27, 2019",Texas,Houston,500 block of Smart St,2,7,29.8843572,-95.4057533
1580308,"December 26, 2019",Florida,Saint Petersburg,4300 6th St S,0,5,27.7297385,-82.6406186
1579889,"December 25, 2019",California,Oakland,2100 block of 34th Ave,0,4,37.7838035,-122.2193236
1579970,"December 25, 2019",Iowa,Coralville,954 Boston Way,1,3,41.6863186,-91.6016169
1579856,"December 25, 2019",Virginia,Richmond,1800 E Main St,1,3,37.5329804,-77.42740189999999
1579266,"December 24, 2019",Louisiana,New Orleans,6400 block of General Meyer Ave,0,4,29.9240931,-89.98468729999999
1594317,"December 24, 2019",Illinois,Joliet,1200 block of Cutter Ave,0,5,41.5463609,-88.0533516
1579220,"December 24, 2019",North Carolina,High Point,1226 Montlieu Ave,0,6,35.979211,-79.979822
1577577,"December 22, 2019",Maryland,Baltimore,225 Park Ave,0,7,39.2925653,-76.61795219999999
1577688,"December 22, 2019",Minnesota,Minneapolis (Spring Lake Park),8407 Plaza Blvd NE,1,7,45.1224263,-93.2342819
1577518,"December 22, 2019",Illinois,Chicago,5700 block of S May St,0,13,41.790408,-87.653915
1578711,"December 21, 2019",Louisiana,Edgard,2555 LA-18,0,4,30.0449509,-90.566214
1577046,"December 20, 2019",Mississippi,Waynesboro,Turner St,1,6,31.6706383,-88.6459689
1577438,"December 20, 2019",Alabama,Tuskegee,2900 block of Davison St,2,2,32.3992149,-85.7198983
1575175,"December 18, 2019",Texas,San Antonio,2418 SW Military Dr,0,4,29.3547088,-98.5323435
1573754,"December 17, 2019",Montana,Great Falls,1701 10th Ave S,4,1,47.4944392,-111.278027
1572275,"December 15, 2019",Georgia,Columbus,600 block of 32nd St,1,4,32.4940719,-84.9851066
1573471,"December 14, 2019",California,Ivanhoe,15700 block of Paradise Ave,0,4,36.3820772,-119.2221414
1571348,"December 12, 2019",Missouri,Saint Louis (Moline Acres),9900 block of Lewis and Clark Blvd,1,3,38.7469282,-90.2397137
1568230,"December 10, 2019",New Jersey,Jersey City,223 Martin Luther King Dr,6,3,40.7070672,-74.0837047
1567932,"December 8, 2019",Texas,Desoto,200 block of W Wintergreen Rd,2,3,32.6180335,-96.8578246
1567231,"December 8, 2019",Louisiana,New Orleans,3801 Washington Ave,1,4,29.9489239,-90.0989743
1565216,"December 6, 2019",Florida,Pensacola,280 Taylor Rd,4,8,30.355157,-87.26817
1564524,"December 4, 2019",Alabama,Montgomery,500 Eastdale Rd S,2,2,32.3731415,-86.20346029999999
1562043,"December 1, 2019",Louisiana,Cotton Valley,116 Hawthorne Loop,2,3,32.8131955,-93.4300185
1561966,"December 1, 2019",Louisiana,New Orleans,2000 block of N Dorgenois St,2,2,29.9823106,-90.06496829999999
1561813,"December 1, 2019",Illinois,Aurora,700 block of S 5th St,1,4,41.7425177,-88.3118768
1562685,"December 1, 2019",Michigan,Kalamazoo,6300 block of Proctor St,1,3,42.285262,-85.50609899999999
1561734,"December 1, 2019",Louisiana,New Orleans,700 block of Canal St,0,12,29.953033,-90.06935560000001
1561398,"November 30, 2019",Arkansas,Hensley,6500 block of E Sardis Rd,0,5,34.5441018,-92.35522089999999
1560645,"November 29, 2019",Texas,Amarillo,2650 Dumas Dr,0,7,35.241882,-101.8302858
1559257,"November 27, 2019",New York,Bronx,E 153rd St and Courtlandt Ave,0,5,40.8193717,-73.9182842
1558067,"November 25, 2019",Florida,Brownsville,NW 29th Ave and 44th St,2,2,25.8152048,-80.2424851
1557006,"November 24, 2019",Alabama,Birmingham,7 15th St W,1,4,33.499624,-86.8610265
1556633,"November 24, 2019",California,Los Angeles,100 block of E 11th St,0,6,34.0390856,-118.2581649
1556984,"November 24, 2019",Louisiana,Cottonport,3846 LA-29,2,2,30.9914582,-92.0809852
1555879,"November 23, 2019",California,Los Angeles,833 S Spring St,0,4,34.0425292,-118.2546953
1556002,"November 23, 2019",Louisiana,Tallulah,Depot St,1,6,32.408048,-91.18826109999999
1555135,"November 21, 2019",California,Long Beach,1100 block of 10th St,0,5,33.7788316,-118.1788917
1554807,"November 21, 2019",Washington,Everett,120 West Casino Rd,0,4,47.92014589999999,-122.2353328
1554446,"November 20, 2019",California,Richmond,20th St and Roosevelt Ave,0,4,37.9399917,-122.3505287
1552068,"November 18, 2019",New Jersey,Newark,139 S 8th St,1,4,40.7455456,-74.19640199999999
1551531,"November 17, 2019",California,Fresno,5361 E Lamona Ave,4,6,36.760905,-119.7156141
1551162,"November 17, 2019",Ohio,Cleveland,7100 block of Lawn Ave,0,4,41.4761446,-81.7337237
1550546,"November 16, 2019",California,San Diego,2152 Flintridge Dr,6,0,32.677601,-117.0690965
1548689,"November 14, 2019",California,Santa Clarita,21900 Centurion Way,3,3,34.4422886,-118.51759
1547021,"November 11, 2019",Florida,Belle Glade,SW 7th St,0,4,26.6803623,-80.6760872
1546102,"November 10, 2019",Missouri,Kansas City,4704 Independence Ave,0,4,39.1056299,-94.5270146
1546038,"November 10, 2019",Tennessee,Memphis,2080 E. Brooks Rd,1,4,35.0610984,-89.9943897
1546155,"November 10, 2019",Arkansas,Little Rock,3000 block of W 12th St,0,4,34.7401915,-92.30710479999999
1545955,"November 9, 2019",Michigan,Detroit,3800 block of E McNichols Rd,0,4,42.418445,-83.062764
1546508,"November 9, 2019",Georgia,Vidalia,Wiggins St,0,4,32.2279475,-82.408407
1545027,"November 8, 2019",North Carolina,Raleigh,503 Bragg St,1,3,35.7658985,-78.6324818
1543835,"November 7, 2019",Georgia,Conyers,1800 block of Green St,2,3,33.6844535,-83.9865992
1541774,"November 4, 2019",Texas,Houston,5000 block of Northridge Dr,1,4,29.6714043,-95.3484999
1540863,"November 3, 2019",Ohio,Toledo,600 block of Magnolia St,0,4,41.6618239,-83.5214369
1540841,"November 3, 2019",Texas,Nacogdoches,Sandyland Cir and CR 823,1,3,31.654174,-94.73263860000002
1540280,"November 2, 2019",Louisiana,Baton Rouge,137 Taylor St,0,4,30.4260595,-91.18092159999999
1540240,"November 2, 2019",Michigan,Detroit,7000 block of E. Kirby,1,4,42.3760252,-83.0223894
1539572,"November 1, 2019",Arizona,Tolleson,2434 S 86th Ln,0,5,33.4249156,-112.2465749
1539557,"November 1, 2019",Texas,San Angelo,1616 S Chadbourne St,0,4,31.4441413,-100.4334251
1539347,"October 31, 2019",California,Orinda,114 Lucille Way,5,3,37.8734192,-122.1835183
1537992,"October 30, 2019",Pennsylvania,Philadelphia,5026 Walton Ave,4,0,39.9491454,-75.22412489999999
1537044,"October 29, 2019",Maryland,Baltimore,4700 block of Liberty Heights Ave,1,3,39.3316793,-76.6957187
1537672,"October 29, 2019",California,Long Beach,2709 E 7th St,3,9,33.7754987,-118.1597414
1536787,"October 28, 2019",Maryland,Baltimore,4160 Pimlico Rd,1,3,39.3372505,-76.6630418
1536706,"October 27, 2019",Michigan,Detroit,East Outer Dr and Helen St,0,4,42.4411816,-83.0318324
1535629,"October 27, 2019",Michigan,Lansing,Balfour Dr and W Miller Rd,1,4,42.6692109,-84.5762821
1535478,"October 26, 2019",Texas,Greenville,2275 US-380,2,6,33.134364,-96.17927399999999
1534704,"October 24, 2019",Oklahoma,Oklahoma City,1900 block of NW 12th St,2,2,35.481374,-97.54346849999999
1533166,"October 22, 2019",Oklahoma,Oklahoma City (Midwest City),7020 E Green Ave,1,3,35.4633759,-97.40509240000002
1531326,"October 21, 2019",South Carolina,Sumter,29 Wesmark Blvd,0,4,33.9523525,-80.3756516
1530965,"October 20, 2019",Texas,Port Arthur,1100 block of Vicksburg Ave,1,3,29.8864436,-93.93141519999999
1530407,"October 19, 2019",Pennsylvania,Duquesne,600 block of Priscilla Ave,0,4,40.3682285,-79.84958809999999
1530276,"October 19, 2019",Texas,El Paso,3812 Truman Ave,1,4,31.81888219999999,-106.4470057
1527528,"October 15, 2019",Ohio,Columbus,1600 block of Manchester Ave,0,4,40.0220631,-82.96861679999999
1525999,"October 13, 2019",Pennsylvania,Philadelphia,W Clearfield St and N 8th St,0,6,39.9987941,-75.1437857
1526952,"October 13, 2019",Ohio,Akron,Main St,0,4,41.0407154,-81.52691399999999
1525062,"October 12, 2019",New York,Brooklyn,75 Utica Ave,4,3,40.6763959,-73.9301986
1525476,"October 12, 2019",Illinois,Chicago,6733 W Irving Park Rd,5,0,41.9525097,-87.79514259999999
1525408,"October 12, 2019",Pennsylvania,Philadelphia,700 block of W Russell St,1,3,40.003582,-75.141537
1525628,"October 12, 2019",Maryland,Baltimore,800 block of W Lexington St,1,3,39.2912348,-76.6307794
1525265,"October 12, 2019",Michigan,Eastpointe,15163 E 10 Mile Rd,1,5,42.479825,-82.96447979999999
1523606,"October 10, 2019",Florida,Tampa,5410 N Falkenburg Rd,2,2,27.9957813,-82.3353752
1524264,"October 10, 2019",Pennsylvania,Philadelphia,900 block of S 5th St,0,5,39.9372869,-75.15193769999999
1522979,"October 9, 2019",Massachusetts,Lowell,149 Ennell Street,0,5,42.6574699,-71.3092286
1523204,"October 9, 2019",Maryland,Baltimore,1600 block of W North Ave,1,3,39.3103061,-76.6431664
1521226,"October 7, 2019",Massachusetts,Abington,135 Centre Ave,5,0,42.1066799,-70.9385332
1520425,"October 6, 2019",Indiana,Evansville,1127 Chestnut St,0,5,37.973151,-87.5601723
1520499,"October 6, 2019",Colorado,Denver,7100 block of Ruth Way,0,4,39.8257676,-105.0130746
1520330,"October 6, 2019",Kansas,Kansas City,1013 Central Ave,4,5,39.1007709,-94.6360962
1520547,"October 5, 2019",Missouri,Saint Louis,10035 Crown Point Dr,0,5,38.75086590000001,-90.2607756
1519090,"October 3, 2019",North Carolina,Roxboro,700 South Foushee St,1,3,36.38335060000001,-78.9848027
1518859,"October 3, 2019",Missouri,Marshall,S Olson Ave,1,3,39.1084679,-93.1935543
1517804,"October 1, 2019",Missouri,Saint Louis,Leonor K. Sullivan Blvd and Poplar St,0,4,38.6192343,-90.18610849999999
